Unnamed: 0,[MW],Demand_kWh,valid_time,latitude_x,longitude_x,number_x,PV_Generation_kWh,latitude_y,longitude_y,number_y,Wind_Generation_kWh,Net_Balance_kWh,Battery_Charge_kWh,Battery_Discharge_kWh,Battery_Level_kWh,Hydrogen_Production_kWh,Hydrogen_Consumption_kWh,Hydrogen_Level_kWh
,1.6663562582502736,1666.3562582502736,2023-07-02 17:00:00,51.644,8.897,0,5687.6533,51.644,8.897,0,712.1566,4733.453800343476,0.0,0.0,2500.0,3313.417660240433,0.0,2277035.8143542754
,1.66905276254686,1669.05276254686,2023-07-02 18:00:00,51.644,8.897,0,5881.439,51.644,8.897,0,412.14902,4624.53512807814,0.0,0.0,2500.0,3237.1745896546977,0.0,2280272.9889439302
,1.677170074449986,1677.1700744499858,2023-07-02 19:00:00,51.644,8.897,0,5954.75,51.644,8.897,0,293.3078,4570.887542737514,0.0,0.0,2500.0,3199.62127991626,0.0,2283472.6102238465
,1.6751129474608375,1675.1129474608376,2023-07-02 20:00:00,51.644,8.897,0,5964.3174,51.644,8.897,0,131.35349,4420.557950976662,0.0,0.0,2500.0,3094.390565683663,0.0,2286567.00078953
,1.685759969580349,1685.7599695803488,2023-07-02 21:00:00,51.644,8.897,0,5964.3174,51.644,8.897,0,62.00158,4340.558878075901,0.0,0.0,2500.0,3038.39121465313,0.0,2289605.392004183
,1.6804225590139097,1680.4225590139097,2023-07-02 22:00:00,51.644,8.897,0,5964.3174,51.644,8.897,0,55.76712,4339.661913642341,0.0,0.0,2500.0,3037.763339549638,0.0,2292643.155343733
,1.6878726945962308,1687.8726945962308,2023-07-02 23:00:00,51.644,8.897,0,5964.3174,51.644,8.897,0,86.92408,4363.369004622519,0.0,0.0,2500.0,3054.3583032357633,0.0,2295697.5136469686
,1.699131295009813,1699.131295009813,2023-07-03 00:00:00,51.644,8.897,0,5964.3174,51.644,8.897,0,196.51933,4461.705619052687,0.0,0.0,2500.0,3123.193933336881,0.0,2298820.7075803056
,1.6777538537306904,1677.7538537306905,2023-07-03 01:00:00,51.644,8.897,0,0.0,51.644,8.897,0,390.38132,-1287.3725365920186,0.0,1287.3725365920186,1212.6274634079814,0.0,0.0,2298820.7075803056
,1.679171603412401,1679.1716034124006,2023-07-03 02:00:00,51.644,8.897,0,0.0,51.644,8.897,0,452.78546,-1226.3861419866194,0.0,1212.6274634079814,0.0,0.0,22.931130964396594,2298797.7764493413
,1.6766418931960154,1676.6418931960154,2023-07-03 03:00:00,51.644,8.897,0,0.0,51.644,8.897,0,438.27026,-1238.3716295241404,0.0,0.0,0.0,0.0,2063.9527158735673,2296733.8237334676
,1.6789214122920986,1678.9214122920985,2023-07-03 04:00:00,51.644,8.897,0,10.567162,51.644,8.897,0,466.78854,-1201.5656994014737,0.0,0.0,0.0,0.0,2002.6094990024562,2294731.2142344653
,1.6822294948827563,1682.2294948827564,2023-07-03 05:00:00,51.644,8.897,0,86.43448,51.644,8.897,0,520.4557,-1075.3393581640064,0.0,0.0,0.0,0.0,1792.2322636066774,2292938.9819708588
,1.692987713055735,1692.987713055735,2023-07-03 06:00:00,51.644,8.897,0,205.97638,51.644,8.897,0,457.123,-1029.88834782136,0.0,0.0,0.0,0.0,1716.4805797022666,2291222.5013911566
,1.4211133623277483,1421.1133623277483,2023-07-03 07:00:00,51.644,8.897,0,450.71976,51.644,8.897,0,802.8984,-167.49519826524852,0.0,0.0,0.0,0.0,279.1586637754142,2290943.3427273813
,1.2557926298349744,1255.7926298349744,2023-07-03 08:00:00,51.644,8.897,0,824.6886,51.644,8.897,0,1153.1345,722.0304902822131,722.0304902822131,0.0,722.0304902822131,0.0,0.0,2290943.3427273813
,1.6111752167170372,1611.175216717037,2023-07-03 09:00:00,51.644,8.897,0,1371.5747,51.644,8.897,0,1443.9229,1204.322341876713,1204.322341876713,0.0,1926.352832158926,0.0,0.0,2290943.3427273813
,1.6969629719671973,1696.9629719671973,2023-07-03 10:00:00,51.644,8.897,0,1751.272,51.644,8.897,0,1563.4858,1617.7948405328027,573.647167841074,0.0,2500.0,730.9033708842101,0.0,2291674.2460982655
,1.7225936622914508,1722.593662291451,2023-07-03 11:00:00,51.644,8.897,0,2202.7603,51.644,8.897,0,1633.2747,2113.441249817924,0.0,0.0,2500.0,1479.4088748725467,0.0,2293153.654973138
,1.749503107230581,1749.503107230581,2023-07-03 12:00:00,51.644,8.897,0,2672.957,51.644,8.897,0,1774.3018,2697.755681831919,0.0,0.0,2500.0,1888.428977282343,0.0,2295042.0839504204
,1.739273070311573,1739.273070311573,2023-07-03 13:00:00,51.644,8.897,0,3197.0679,51.644,8.897,0,2062.724,3520.518921875927,0.0,0.0,2500.0,2464.3632453131486,0.0,2297506.4471957334
,1.7096115230491231,1709.6115230491232,2023-07-03 14:00:00,51.644,8.897,0,3636.5725,51.644,8.897,0,1723.7897,3650.750781638377,0.0,0.0,2500.0,2555.5255471468636,0.0,2300061.97274288
,1.703579137148512,1703.579137148512,2023-07-03 15:00:00,51.644,8.897,0,3956.8645,51.644,8.897,0,1122.592,3375.877405820238,0.0,0.0,2500.0,2363.1141840741666,0.0,2302425.0869269543
,1.7163944823106392,1716.394482310639,2023-07-03 16:00:00,51.644,8.897,0,4170.308,51.644,8.897,0,792.60345,3246.517138783111,0.0,0.0,2500.0,2272.5619971481774,0.0,2304697.6489241025
,1.7263465290959783,1726.3465290959784,2023-07-03 17:00:00,51.644,8.897,0,4423.174,51.644,8.897,0,839.5875,3536.414701372772,0.0,0.0,2500.0,2475.4902909609405,0.0,2307173.1392150633
